lat,lon,Total_Crimes,Total_Arrests,ASSAULT,BATTERY,BURGLARY,Damage,Trespass,HOMICIDE,MOTOR VEHICLE THEFT,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,Summer,Winter,Spring
41.99649021,-87.70081634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99649138,-87.70202665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.9964925,-87.74833879,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99649675,-87.78707265,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
41.99650905,-87.70324415,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99652493,-87.75856183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99652907,-87.71195162,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
41.99653834,-87.70809985,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99654472,-87.7032438,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99656275,-87.70202962,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99656576,-87.74228284,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99656843,-87.78714193,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41.99657727,-87.70567883,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99658195,-87.70202943,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99658582,-87.74834161,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99661132,-87.70688881,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99665022,-87.70446779,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99667226,-87.74592385,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
41.99667449,-87.72890943,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99667912,-87.74834076,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99668901,-87.70203573,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99669019,-87.70324972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99670625,-87.78726951,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41.99671328,-87.78990715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99672626,-87.70082504,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41.99672929,-87.73255091,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99674831,-87.78286195,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
41.99676329,-87.76398959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99683534,-87.71786415,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.9969465,-87.72274853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99698768,-87.72275182,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41.99702884,-87.72275142,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99719138,-87.73538294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.9971922,-87.73554112,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41.99719323,-87.73785141,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41.99719455,-87.72761324,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99719594,-87.73890353,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99719749,-87.7292135,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99720291,-87.72556038,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
41.99721239,-87.72320952,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
41.99721258,-87.72324631,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
41.99721298,-87.72331988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99722339,-87.72063792,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99722493,-87.71989846,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99723839,-87.74769552,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99728594,-87.71745514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99728758,-87.71724911,4,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1
41.9972878,-87.71728957,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
41.99730063,-87.71508215,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99730622,-87.71459282,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1
41.99732031,-87.79293334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.9973231,-87.76178098,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99732363,-87.76133584,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99732527,-87.76111509,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41.99732657,-87.7641354,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99732699,-87.76422001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41.99732739,-87.75989002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41.99733542,-87.79032124,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99733545,-87.76260861,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99734149,-87.78870618,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1
41.99734196,-87.78880551,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99734541,-87.78837506,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.9973839,-87.70967715,5,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,3,1,1
41.99738778,-87.78459653,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
41.99738958,-87.78439786,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.99740017,-87.7086322,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99740025,-87.70864692,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
41.99740264,-87.70858067,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
41.99740272,-87.70859539,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41.9974047,-87.70845557,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.9974048,-87.70847397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41.9974049,-87.70849236,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99741898,-87.70755044,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
41.99742126,-87.70746581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99742554,-87.70724503,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
41.99742579,-87.70728918,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99744206,-87.70624791,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99744432,-87.70615959,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41.99744658,-87.70607128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41.99745904,-87.70533907,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99746132,-87.70525443,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99746382,-87.70521026,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99746562,-87.70503734,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99747546,-87.76705139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99748655,-87.70384887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99748881,-87.70376056,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
41.99749087,-87.70363546,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99749097,-87.70365385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99749107,-87.70367224,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
41.99750509,-87.70272664,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
41.99750533,-87.70277079,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.99750713,-87.70259786,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99750737,-87.70264201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99750761,-87.70268615,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99751142,-87.70238077,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99751434,-87.7671467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99752994,-87.76585896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99753011,-87.70128797,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99753041,-87.70134315,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
41.9975308,-87.70141304,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
41.99753227,-87.70118126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41.99753237,-87.70119966,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41.99753247,-87.70121805,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41.99753267,-87.70125484,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2
41.9975448,-87.70046744,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,1,0,2
41.99754528,-87.70055573,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
41.99754732,-87.70042695,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99755066,-87.79231703,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.99755112,-87.70012157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99755159,-87.70020618,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41.99765419,-87.76048674,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
41.99770562,-87.76365377,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99779408,-87.76600009,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99784588,-87.7093489,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
41.9978601,-87.76603262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99786113,-87.76790883,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99792943,-87.70454349,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,2
41.99797846,-87.70698577,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99798861,-87.7033252,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.9979941,-87.70935481,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99799439,-87.70088238,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99800782,-87.70332501,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99801413,-87.70698542,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41.99807606,-87.70576343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99810114,-87.70332777,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99810264,-87.70210269,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99810587,-87.70820959,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41.99810663,-87.70935739,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99811173,-87.70576308,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99812035,-87.70332758,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
41.99812565,-87.79088107,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41.99813681,-87.70332742,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
41.99814586,-87.70698781,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
41.99815602,-87.70332723,6,1,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
41.99817525,-87.70333072,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
41.99818072,-87.70935666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99820023,-87.7008877,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.99821997,-87.70699076,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41.99823397,-87.79289986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99823418,-87.792944,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
41.99823437,-87.70210507,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
41.99824349,-87.70576914,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
41.99825358,-87.70210488,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
41.99825511,-87.70088716,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41.9982627,-87.70576895,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99827487,-87.7069939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.9983176,-87.70577209,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99834112,-87.70455415,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99834843,-87.70088991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99834896,-87.70699318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41.99835758,-87.70455399,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1
41.99837951,-87.76341599,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.9983987,-87.76341214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99841091,-87.70577486,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41.9984552,-87.703339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41.99852814,-87.78894991,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99913571,-87.78976145,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
41.99922534,-87.70868425,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41.99923974,-87.70780116,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.99924179,-87.70767238,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.99924357,-87.70749577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99925069,-87.76311758,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.9993116,-87.70387871,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.9993248,-87.79086721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99933034,-87.70279324,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
41.99933211,-87.76681419,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
41.9993369,-87.70248782,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
41.99935186,-87.76415046,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99935522,-87.70132877,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
41.99935766,-87.70127356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99937453,-87.70034998,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99939066,-87.79086665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.99941536,-87.79086644,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
41.99944519,-87.76304962,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99954379,-87.76301195,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.9996983,-87.70936391,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.99970478,-87.70702771,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41.99975456,-87.70458806,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
41.99981952,-87.70092685,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.99982867,-87.70459101,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
41.99984359,-87.70581228,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.99984944,-87.70337307,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99986515,-87.70825491,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41.99986864,-87.70337288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41.99988217,-87.70936579,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41.99988435,-87.70825472,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99988884,-87.7700909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41.99991608,-87.79230067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41.9999177,-87.70581524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41.99991924,-87.7045938,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.99992435,-87.70703291,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41.99992779,-87.70215088,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.9999293,-87.70092944,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
41.99994275,-87.70337583,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
41.99994851,-87.70092925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41.99997689,-87.70459691,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41.99998695,-87.70093255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.00001256,-87.70459656,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
42.00004183,-87.70093201,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.00004957,-87.70936784,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42.00005098,-87.70459618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42.00005953,-87.70215325,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.00009522,-87.70215658,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.0001027,-87.79230277,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.00010824,-87.70703847,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00013278,-87.76280803,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.00013515,-87.70093476,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.00014013,-87.70936695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.00016076,-87.70459878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.00017082,-87.70093441,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0001758,-87.7093666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.00019927,-87.77128016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.00020925,-87.70093771,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2
42.00021841,-87.70460189,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.00022695,-87.70215896,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.00023761,-87.7046017,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00024342,-87.70215879,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.00026263,-87.7021586,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
42.00026414,-87.70093716,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42.00030007,-87.76389184,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.00031326,-87.70338321,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00031904,-87.7009403,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42.00033824,-87.70094011,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
42.00040658,-87.70338597,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42.00040697,-87.77110542,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.00064228,-87.70583755,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.00105697,-87.7069004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42.00106003,-87.76551856,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42.00109341,-87.70603546,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00113115,-87.70390493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.0011333,-87.70379821,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
42.00115904,-87.70248822,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.00120047,-87.70004492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.00128815,-87.76781226,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
42.00139841,-87.76624401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.0015714,-87.70462168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.001629,-87.70461744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42.00163916,-87.70097138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.00165412,-87.70219268,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
42.00167781,-87.77004202,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
42.00173877,-87.70461636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.00174313,-87.70340958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.00179365,-87.70461582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.00183206,-87.70461544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.0018721,-87.7034083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00199943,-87.70461011,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
42.00211792,-87.70219913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00215634,-87.70219875,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00260142,-87.76423923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.00272123,-87.77579067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.00287637,-87.76712124,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
