Crosswalk,CurbRamp,NoCurbRamp,NoSidewalk,Obstacle,Other,Signal,SurfaceProblem,lat,lon
0,1,0,0,0,0,0,0,41.77332,-87.59463
0,1,0,0,0,0,0,0,41.773323,-87.59305
0,1,0,0,0,0,0,0,41.773323,-87.59596
0,1,0,0,0,0,0,0,41.773327,-87.59444
0,1,0,0,0,0,0,0,41.77333,-87.592804
1,0,0,0,0,0,0,0,41.77333,-87.5945
0,1,0,0,0,0,0,0,41.77334,-87.59456
1,0,0,0,0,0,0,0,41.773346,-87.59292
0,1,0,0,0,0,0,0,41.77335,-87.59299
0,1,0,0,0,0,0,0,41.77335,-87.59284
0,1,0,0,0,0,0,0,41.77335,-87.59105
0,1,0,0,0,0,0,0,41.773373,-87.59162
1,0,0,0,0,0,0,0,41.773373,-87.59157
0,1,0,0,0,0,0,0,41.773373,-87.5915
0,0,0,0,0,0,0,2,41.77338,-87.5923
0,0,0,0,0,0,0,3,41.773403,-87.593025
0,0,0,0,0,0,0,2,41.773407,-87.61556
0,0,0,0,0,0,0,3,41.773483,-87.60201
0,0,0,0,0,0,0,3,41.773487,-87.61557
0,0,0,0,0,0,0,4,41.773502,-87.59283
0,0,0,0,0,0,0,5,41.77352,-87.606926
0,0,0,5,0,0,0,0,41.773525,-87.60714
0,2,0,0,0,0,0,0,41.773575,-87.606926
0,0,0,0,0,0,0,4,41.77372,-87.59141
0,0,0,0,0,0,0,2,41.773796,-87.59306
0,0,0,0,0,0,0,1,41.7738,-87.599785
0,0,0,0,0,0,0,2,41.773808,-87.602264
0,0,0,0,0,0,0,4,41.77389,-87.59138
0,0,0,0,0,0,0,4,41.77397,-87.59135
0,0,0,0,0,0,0,4,41.77399,-87.615555
0,0,0,0,0,0,0,2,41.774,-87.59307
0,0,0,0,0,0,0,4,41.774082,-87.59133
0,0,0,0,0,0,0,1,41.774128,-87.59104
0,0,0,3,0,0,0,0,41.774128,-87.59115
0,0,0,4,0,0,0,0,41.77413,-87.59128
0,0,0,0,0,0,0,4,41.774136,-87.59063
0,0,0,0,0,0,0,2,41.77414,-87.59054
0,0,0,0,0,0,0,2,41.77415,-87.589935
0,1,0,0,0,0,0,0,41.774185,-87.5913
0,0,0,0,0,0,0,2,41.774197,-87.59308
0,1,0,0,0,0,0,0,41.77422,-87.5913
0,0,0,4,0,0,0,0,41.77429,-87.59124
0,0,0,0,0,0,0,5,41.774292,-87.59038
0,0,0,0,0,0,0,2,41.7743,-87.589584
0,0,0,4,0,0,0,0,41.7743,-87.59054
0,0,0,0,0,0,0,4,41.7743,-87.58946
0,0,0,0,0,0,0,4,41.7743,-87.58935
0,0,0,0,0,0,0,3,41.774303,-87.58985
0,0,0,0,0,0,0,3,41.774303,-87.5897
0,0,0,0,2,0,0,0,41.77432,-87.58936
0,0,0,0,0,0,0,4,41.77436,-87.59128
0,0,0,0,0,0,0,4,41.774433,-87.591255
0,0,0,0,2,0,0,0,41.774532,-87.6035
0,0,0,0,0,0,0,2,41.774536,-87.59123
0,0,0,0,0,0,0,2,41.774612,-87.615585
0,0,0,5,0,0,0,0,41.77472,-87.6154
0,0,0,0,0,0,0,3,41.774727,-87.61474
0,0,0,0,0,0,0,3,41.77473,-87.614525
1,0,0,0,0,0,0,0,41.774734,-87.614296
0,0,0,0,0,0,0,4,41.77474,-87.61465
0,1,0,0,0,0,0,0,41.774742,-87.61437
0,0,0,3,0,0,0,0,41.774742,-87.61493
0,1,0,0,0,0,0,0,41.77475,-87.61423
0,0,0,0,0,0,0,2,41.77475,-87.61354
0,0,0,0,0,0,0,2,41.77475,-87.612
0,2,0,0,0,0,0,0,41.774754,-87.61541
1,0,0,0,0,0,0,0,41.774754,-87.6131
0,0,0,0,5,0,0,0,41.774754,-87.61361
0,0,0,0,0,0,0,4,41.774754,-87.61344
0,1,0,0,0,0,0,0,41.774757,-87.61316
0,1,0,0,0,0,0,0,41.77476,-87.614395
0,1,0,0,0,0,0,0,41.77476,-87.61303
0,2,0,0,0,0,0,0,41.774765,-87.6142
0,0,0,0,0,0,0,4,41.774776,-87.61215
0,1,0,0,0,0,0,0,41.774776,-87.611855
0,2,0,0,0,0,0,0,41.77478,-87.61194
0,1,0,0,0,0,0,0,41.77478,-87.6132
2,0,0,0,0,0,0,0,41.77478,-87.6119
0,0,0,0,0,0,0,2,41.774784,-87.61245
0,2,0,0,0,0,0,0,41.774788,-87.613
1,0,0,0,0,0,0,0,41.77479,-87.61068
0,2,0,0,0,0,0,0,41.77479,-87.61074
0,2,0,0,0,0,0,0,41.7748,-87.61061
1,0,0,0,0,0,0,0,41.77481,-87.6154
0,2,0,0,0,0,0,0,41.77481,-87.612
0,1,0,0,0,0,0,0,41.77481,-87.6118
0,2,0,0,0,0,0,0,41.774815,-87.609535
0,2,0,0,0,0,0,0,41.77482,-87.60939
1,0,0,0,0,0,0,0,41.77482,-87.61441
1,0,0,0,0,0,0,0,41.77482,-87.61418
2,0,0,0,0,0,0,0,41.774826,-87.60946
1,0,0,0,0,0,0,0,41.77483,-87.61299
0,3,0,0,0,0,0,0,41.77483,-87.61082
1,0,0,0,0,0,0,0,41.774837,-87.613205
0,3,0,0,0,0,0,0,41.77484,-87.60821
2,0,0,0,0,0,0,0,41.77485,-87.61201
0,2,0,0,0,0,0,0,41.77485,-87.609566
