Crosswalk,CurbRamp,NoCurbRamp,NoSidewalk,Obstacle,Other,Signal,SurfaceProblem,lat,lon
0,1,0,0,0,0,0,0,41.902283,-87.67351
0,1,0,0,0,0,0,0,41.902283,-87.66984
0,2,0,0,0,0,0,0,41.902283,-87.67364
0,1,0,0,0,0,0,0,41.902283,-87.66864
2,0,0,0,0,0,0,0,41.902287,-87.6797
0,0,0,0,0,0,0,2,41.902287,-87.669304
0,1,0,0,0,0,0,0,41.902287,-87.66986
0,1,0,0,0,0,0,0,41.90229,-87.679634
0,2,0,0,0,0,0,0,41.90229,-87.672424
1,0,0,0,0,0,0,0,41.90229,-87.66763
0,2,0,0,0,0,0,0,41.90229,-87.67973
0,0,0,0,0,0,0,1,41.902294,-87.67305
0,1,0,0,0,0,0,0,41.902294,-87.66998
0,1,0,0,0,0,0,0,41.902294,-87.66877
1,0,0,0,0,0,0,0,41.902294,-87.66993
0,1,0,0,0,0,0,0,41.902298,-87.67349
0,1,0,0,0,0,0,0,41.902298,-87.668625
0,1,0,0,0,0,0,0,41.902298,-87.66879
0,1,0,0,0,0,0,0,41.9023,-87.66986
1,0,0,0,0,0,0,0,41.9023,-87.66869
0,2,0,0,0,0,0,0,41.902306,-87.67245
0,1,0,0,0,0,0,0,41.902306,-87.668594
0,1,0,0,0,0,0,0,41.902306,-87.66867
0,1,0,0,0,0,0,0,41.902306,-87.66865
0,1,0,0,0,0,0,0,41.902306,-87.67734
0,1,0,0,0,0,0,0,41.90231,-87.668724
0,1,0,0,0,0,0,0,41.90231,-87.668755
0,1,0,0,0,0,0,0,41.90232,-87.66995
0,1,0,0,0,0,0,0,41.90232,-87.66761
0,0,3,0,0,0,0,0,41.90233,-87.66755
0,1,0,0,0,0,0,0,41.902332,-87.66763
0,1,0,0,0,0,0,0,41.902336,-87.67718
0,1,0,0,0,0,0,0,41.90234,-87.6773
0,0,3,0,0,0,0,0,41.902344,-87.667595
1,0,0,0,0,0,0,0,41.902344,-87.67724
1,0,0,0,0,0,0,0,41.902355,-87.673485
0,0,3,0,0,0,0,0,41.902363,-87.66736
1,0,0,0,0,0,0,0,41.902367,-87.67245
0,1,0,0,0,0,0,0,41.902386,-87.667336
0,1,0,0,0,0,0,0,41.902393,-87.67349
0,1,0,0,0,0,0,0,41.902405,-87.67245
0,3,0,0,0,0,0,0,41.90242,-87.672424
0,0,0,0,0,0,0,2,41.902428,-87.66863
0,0,0,0,0,0,0,2,41.902428,-87.672935
1,0,0,0,0,0,0,0,41.90243,-87.667336
0,0,0,0,0,0,0,3,41.90246,-87.66999
0,1,0,0,0,0,0,0,41.902477,-87.66734
0,0,0,0,0,0,0,1,41.902477,-87.67227
0,0,3,0,0,0,0,0,41.902496,-87.667366
0,0,0,0,0,0,0,2,41.902508,-87.670006
0,0,0,0,0,0,0,3,41.902584,-87.67232
0,0,0,0,0,0,0,1,41.9026,-87.67981
0,0,0,0,0,0,0,4,41.9026,-87.670006
0,0,0,0,0,0,0,2,41.902603,-87.669846
0,0,0,0,0,0,0,1,41.90266,-87.679596
0,0,0,0,0,0,0,1,41.902683,-87.67979
0,0,0,0,0,0,0,3,41.90271,-87.671074
0,0,0,0,0,0,0,2,41.90272,-87.67593
0,0,0,0,0,0,0,1,41.90272,-87.67235
0,1,0,0,0,0,0,0,41.90273,-87.67718
0,0,0,0,0,0,0,3,41.902733,-87.66876
1,0,0,0,0,0,0,0,41.902775,-87.70182
2,0,0,0,0,0,0,0,41.90278,-87.7023
0,1,0,0,0,0,0,0,41.90278,-87.70176
0,1,0,0,0,0,0,0,41.902782,-87.70189
0,0,0,0,0,0,0,5,41.902794,-87.67107
0,3,0,0,0,0,0,0,41.902794,-87.70219
0,1,0,0,0,0,0,0,41.90286,-87.69201
0,0,0,0,0,0,0,3,41.902863,-87.67127
2,0,0,0,0,0,0,0,41.902863,-87.70219
1,0,0,0,0,0,0,0,41.902863,-87.69195
0,3,0,0,0,0,0,0,41.90288,-87.68689
1,0,0,0,0,0,0,0,41.902885,-87.70242
0,1,0,0,0,0,0,0,41.902897,-87.68942
0,1,0,0,0,0,0,0,41.902897,-87.68712
0,1,0,0,0,0,0,0,41.9029,-87.68956
1,0,0,0,0,0,0,0,41.9029,-87.68949
0,1,0,0,0,0,0,0,41.902905,-87.69206
0,3,0,0,0,0,0,0,41.90291,-87.68689
0,1,0,0,0,0,0,0,41.902912,-87.69187
0,0,0,0,2,0,0,0,41.90292,-87.672455
0,0,0,0,0,0,0,3,41.902924,-87.670006
0,1,0,0,0,0,0,0,41.902927,-87.6896
0,1,0,0,0,0,0,0,41.90293,-87.68939
0,1,0,0,0,0,0,0,41.902935,-87.68308
0,1,0,0,0,0,0,0,41.902943,-87.68686
0,0,0,0,4,0,0,0,41.90295,-87.68324
0,1,0,0,0,0,0,0,41.90295,-87.68715
1,0,0,0,0,0,0,0,41.90295,-87.68307
0,2,0,0,0,0,0,0,41.902954,-87.686935
0,0,0,0,1,0,0,0,41.902954,-87.68475
1,0,0,0,0,0,0,0,41.902954,-87.68704
0,1,0,0,0,0,0,0,41.902954,-87.70238
0,1,0,0,0,0,0,0,41.902954,-87.70235
0,2,0,0,0,0,0,0,41.902954,-87.702156
0,0,0,0,0,0,0,1,41.902958,-87.68615
0,1,0,0,0,0,0,0,41.902958,-87.68468
0,1,0,0,0,0,0,0,41.902966,-87.68717
0,0,0,0,0,0,0,2,41.902966,-87.684494
2,0,0,0,0,0,0,0,41.90297,-87.70225
1,0,0,0,0,0,0,0,41.90297,-87.684586
0,1,0,0,0,0,0,0,41.90297,-87.68451
0,1,0,0,0,0,0,0,41.902973,-87.68466
0,1,0,0,0,0,0,0,41.902977,-87.68456
1,0,0,0,0,0,0,0,41.902977,-87.69206
0,1,0,0,0,0,0,0,41.902977,-87.68306
1,0,0,0,0,0,0,0,41.90298,-87.691864
0,2,0,0,0,0,0,0,41.90298,-87.6869
0,1,0,0,0,0,0,0,41.902985,-87.68448
0,1,0,0,0,0,0,0,41.902985,-87.68472
0,0,0,0,0,0,0,2,41.902985,-87.70195
0,0,0,0,0,0,0,2,41.90299,-87.70206
0,1,0,0,0,0,0,0,41.902992,-87.68455
1,0,0,0,0,0,0,0,41.902996,-87.68941
0,1,0,0,0,0,0,0,41.902996,-87.68469
1,0,0,0,0,0,0,0,41.903,-87.68961
0,0,0,0,0,0,0,3,41.903004,-87.67127
0,1,0,0,0,0,0,0,41.903008,-87.682076
0,1,0,0,0,0,0,0,41.903008,-87.68223
0,0,0,0,0,0,0,3,41.903008,-87.67002
0,1,0,0,0,0,0,0,41.90301,-87.683464
1,0,0,0,0,0,0,0,41.90301,-87.686874
1,0,0,0,0,0,0,0,41.90301,-87.68214
1,0,0,0,0,0,0,0,41.903015,-87.6894
0,1,0,0,0,0,0,0,41.903015,-87.686874
0,1,0,0,0,0,0,0,41.903023,-87.682045
0,1,0,0,0,0,0,0,41.903023,-87.686905
0,1,0,0,0,0,0,0,41.903038,-87.68218
1,0,0,0,0,0,0,0,41.903038,-87.68449
0,0,0,0,0,0,1,0,41.903038,-87.682274
0,1,0,0,0,0,0,0,41.903038,-87.69187
0,1,0,0,0,0,0,0,41.90304,-87.692055
0,1,0,0,0,0,0,0,41.90304,-87.68224
0,0,0,0,2,0,0,0,41.90304,-87.67723
1,0,0,0,0,0,0,0,41.903046,-87.687195
1,0,0,0,0,0,0,0,41.90305,-87.68349
1,0,0,0,0,0,0,0,41.90305,-87.68469
0,1,0,0,0,0,0,0,41.903057,-87.68958
0,1,0,0,0,0,0,0,41.903057,-87.68939
0,1,0,0,0,0,0,0,41.903065,-87.68063
1,0,0,0,0,0,0,0,41.903065,-87.67971
0,1,0,0,0,0,0,0,41.903065,-87.679756
0,1,0,0,0,0,0,0,41.90307,-87.67965
1,0,0,0,0,0,0,0,41.903076,-87.68204
1,0,0,0,0,0,0,0,41.903076,-87.68217
0,1,0,0,0,0,0,0,41.903076,-87.677345
0,1,0,0,0,0,0,0,41.90308,-87.68209
1,1,0,0,0,0,0,0,41.90308,-87.676025
1,0,0,0,0,0,0,0,41.90308,-87.682236
0,0,0,0,0,0,0,2,41.903084,-87.70237
0,1,0,0,0,0,0,0,41.903088,-87.69201
0,0,0,0,0,0,0,3,41.903088,-87.678085
1,0,0,0,0,0,0,0,41.903088,-87.677216
1,0,0,0,0,0,0,0,41.903088,-87.691956
0,1,0,0,0,0,0,0,41.90309,-87.6798
0,0,0,0,0,0,1,0,41.90309,-87.67714
1,0,0,0,0,0,0,0,41.903095,-87.68448
0,1,0,0,0,0,0,0,41.903095,-87.686874
1,0,0,0,0,0,0,0,41.903095,-87.6773
0,1,0,0,0,0,0,0,41.903095,-87.67962
0,1,0,0,0,0,0,0,41.903095,-87.677185
0,1,0,0,0,0,0,0,41.9031,-87.69079
0,1,0,0,0,0,0,0,41.9031,-87.67609
0,0,0,0,4,0,0,0,41.9031,-87.677124
0,1,0,0,0,0,0,0,41.9031,-87.67737
0,0,0,0,0,0,0,1,41.903103,-87.66987
1,0,0,0,0,0,0,0,41.903107,-87.690735
0,1,0,0,0,0,0,0,41.903107,-87.67732
0,0,0,0,0,0,0,2,41.90311,-87.67002
0,1,0,0,0,0,0,0,41.90311,-87.677155
0,1,0,0,0,0,0,0,41.903114,-87.690674
0,1,0,0,0,0,0,0,41.903114,-87.689415
1,0,0,0,0,0,0,0,41.903122,-87.67483
0,1,0,0,0,0,0,0,41.903126,-87.68689
0,1,0,0,0,0,0,0,41.903126,-87.68955
0,1,0,0,0,0,0,0,41.903126,-87.6749
0,1,0,0,0,0,0,0,41.90313,-87.688324
1,0,0,0,0,0,0,0,41.90313,-87.68205
0,1,0,0,0,0,0,0,41.90313,-87.67734
0,1,0,0,0,0,0,0,41.903133,-87.688194
0,1,0,0,0,0,0,0,41.903133,-87.67476
1,0,0,0,0,0,0,0,41.903133,-87.68828
1,0,0,0,0,0,0,0,41.903137,-87.6895
0,1,0,0,0,0,0,0,41.903137,-87.684494
0,1,0,0,0,0,0,0,41.903137,-87.68469
1,0,0,0,0,0,0,0,41.90314,-87.68226
1,0,0,0,0,0,0,0,41.90314,-87.679825
0,1,0,0,0,0,0,0,41.903145,-87.68717
0,0,5,0,0,0,0,0,41.903145,-87.684
0,1,0,0,0,0,0,0,41.903145,-87.68456
0,1,0,0,0,0,0,0,41.903145,-87.68348
0,0,0,0,0,0,0,3,41.903145,-87.6853
1,0,0,0,0,0,0,0,41.90315,-87.68703
0,1,0,0,0,0,0,0,41.90315,-87.68467
1,0,0,0,0,0,0,0,41.90315,-87.67239
1,0,0,0,0,0,0,0,41.903152,-87.67364
0,1,0,0,0,0,0,0,41.903152,-87.674934
0,1,0,0,0,0,0,0,41.903152,-87.67232
1,0,0,0,0,0,0,0,41.903152,-87.67961
0,1,0,0,0,0,0,0,41.903152,-87.67369
0,1,0,0,0,0,0,0,41.903156,-87.67246
1,0,0,0,0,0,0,0,41.903156,-87.68459
0,1,0,0,0,0,0,0,41.903156,-87.674736
0,1,0,0,0,0,0,0,41.903164,-87.67359
1,0,0,0,0,0,0,0,41.903168,-87.67981
0,1,0,0,0,0,0,0,41.903175,-87.67373
0,1,0,0,0,0,0,0,41.903175,-87.68466
1,0,0,0,0,0,0,0,41.903175,-87.6796
0,1,0,0,0,0,0,0,41.90318,-87.67124
0,1,0,0,0,0,0,0,41.90318,-87.6687
0,0,0,0,0,0,1,0,41.90318,-87.68226
0,1,0,0,0,0,0,0,41.903183,-87.682236
0,1,0,0,0,0,0,0,41.903187,-87.684525
0,1,0,0,0,0,0,0,41.903187,-87.67248
0,1,0,0,0,0,0,0,41.90319,-87.682045
0,1,0,0,0,0,0,0,41.90319,-87.67111
0,1,0,0,0,0,0,0,41.90319,-87.67228
0,1,0,0,0,0,0,0,41.903194,-87.67375
0,1,0,0,0,0,0,0,41.903194,-87.66988
0,0,0,0,4,0,0,0,41.9032,-87.681526
2,0,0,0,0,0,0,0,41.9032,-87.67116
0,1,0,0,0,0,0,0,41.903206,-87.68222
0,1,0,0,0,0,0,0,41.903206,-87.68209
0,1,0,0,0,0,0,0,41.90321,-87.670006
2,0,0,0,0,0,0,0,41.90321,-87.669945
1,0,0,0,0,0,0,0,41.903217,-87.68216
0,1,0,0,0,0,0,0,41.903217,-87.66988
1,0,0,0,0,0,0,0,41.903217,-87.67737
0,0,0,0,0,0,0,3,41.90322,-87.678276
0,1,0,0,0,0,0,0,41.90322,-87.6688
0,1,0,0,0,0,0,0,41.903225,-87.67981
2,0,0,0,0,0,0,0,41.903225,-87.66875
0,0,0,0,3,0,0,0,41.903225,-87.68139
0,1,0,0,0,0,0,0,41.90323,-87.66761
0,1,0,0,0,0,0,0,41.90323,-87.67
0,1,0,0,0,0,0,0,41.90323,-87.6796
0,1,0,0,0,0,0,0,41.90323,-87.68219
0,1,0,0,0,0,0,0,41.903233,-87.68223
0,1,0,0,0,0,0,0,41.903233,-87.66867
0,0,3,0,0,0,0,0,41.903236,-87.66985
0,1,0,0,0,0,0,0,41.903236,-87.66765
1,0,0,0,0,0,0,0,41.903236,-87.674934
1,0,0,0,0,0,0,0,41.903236,-87.67718
1,0,0,0,0,0,0,0,41.903236,-87.672485
0,0,3,0,0,0,0,0,41.90324,-87.66882
1,0,0,0,0,0,0,0,41.90324,-87.67473
0,1,0,0,0,0,0,0,41.90324,-87.67978
0,1,0,0,0,0,0,0,41.903244,-87.67963
0,1,0,0,0,0,0,0,41.903244,-87.67007
0,1,0,0,0,0,0,0,41.903248,-87.66876
1,0,0,0,0,0,0,0,41.903248,-87.6723
0,1,0,0,0,0,0,0,41.90325,-87.66744
0,3,0,0,0,0,0,0,41.90325,-87.66645
0,2,0,0,0,0,0,0,41.903255,-87.66615
1,0,0,0,0,0,0,0,41.903255,-87.67971
0,1,0,0,0,0,0,0,41.90326,-87.66766
0,0,3,0,0,0,0,0,41.903263,-87.66882
0,0,3,0,0,0,0,0,41.903263,-87.66863
1,0,0,0,0,0,0,0,41.903267,-87.67376
0,1,0,0,0,0,0,0,41.90327,-87.677155
0,1,0,0,0,0,0,0,41.90327,-87.66743
1,0,0,0,0,0,0,0,41.90327,-87.66633
1,0,0,0,0,0,0,0,41.903275,-87.67227
0,1,0,0,0,0,0,0,41.903275,-87.67735
1,0,0,0,0,0,0,0,41.903275,-87.6725
0,1,0,0,0,0,0,0,41.90328,-87.66522
0,0,0,0,3,0,0,0,41.903282,-87.67691
0,1,0,0,0,0,0,0,41.903286,-87.66494
0,1,0,0,0,0,0,0,41.903294,-87.67717
2,0,0,0,0,0,0,0,41.903305,-87.67007
0,1,0,0,0,0,0,0,41.903313,-87.67474
1,0,0,0,0,0,0,0,41.903316,-87.66762
0,1,0,0,0,0,0,0,41.903316,-87.67494
0,1,0,0,0,0,0,0,41.90332,-87.67734
1,0,0,0,0,0,0,0,41.90332,-87.67726
0,1,0,0,0,0,0,0,41.903324,-87.677185
1,0,0,0,0,0,0,0,41.903324,-87.66494
1,0,0,0,0,0,0,0,41.90333,-87.66778
1,0,0,0,0,0,0,0,41.903336,-87.66742
0,1,0,0,0,0,0,0,41.90334,-87.67374
0,1,0,0,0,0,0,0,41.903343,-87.674774
0,0,0,0,3,0,0,0,41.903343,-87.67714
0,1,0,0,0,0,0,0,41.903347,-87.674904
1,0,0,0,0,0,0,0,41.90335,-87.674835
0,1,0,0,0,0,0,0,41.90336,-87.6739
2,0,0,0,0,0,0,0,41.90336,-87.66631
0,1,0,0,0,0,0,0,41.903362,-87.67377
0,1,0,0,0,0,0,0,41.903362,-87.672485
0,1,0,0,0,0,0,0,41.903366,-87.67229
1,0,0,0,0,0,0,0,41.903366,-87.67382
0,2,0,0,0,0,0,0,41.90337,-87.673256
0,2,0,0,0,0,0,0,41.90337,-87.673325
1,0,0,0,0,0,0,0,41.903378,-87.673294
0,1,0,0,0,0,0,0,41.903378,-87.67007
0,0,0,0,0,0,0,3,41.90338,-87.691895
0,1,0,0,0,0,0,0,41.90338,-87.664955
0,1,0,0,0,0,0,0,41.903385,-87.67246
1,0,0,0,0,0,0,0,41.90339,-87.672386
0,1,0,0,0,0,0,0,41.90339,-87.67231
2,0,0,0,0,0,0,0,41.903393,-87.665184
2,0,0,0,0,0,0,0,41.903397,-87.666626
1,0,0,0,0,0,0,0,41.9034,-87.66768
0,1,0,0,0,0,0,0,41.903408,-87.6705
1,0,0,0,0,0,0,0,41.903416,-87.670425
0,1,0,0,0,0,0,0,41.903416,-87.670364
1,0,0,0,0,0,0,0,41.903427,-87.66495
1,0,0,0,0,0,0,0,41.903446,-87.66759
1,0,0,0,0,0,0,0,41.90345,-87.662506
0,1,0,0,0,0,0,0,41.903458,-87.66732
0,1,0,0,0,0,0,0,41.90346,-87.66648
0,1,0,0,0,0,0,0,41.90346,-87.66768
1,0,0,0,0,0,0,0,41.903465,-87.66744
0,0,0,0,0,0,0,1,41.90347,-87.66653
0,1,0,0,0,0,0,0,41.903473,-87.66515
0,1,0,0,0,0,0,0,41.903473,-87.66735
0,2,0,0,0,0,0,0,41.90348,-87.66685
0,1,0,0,0,0,0,0,41.90348,-87.66766
2,0,0,0,0,0,0,0,41.90348,-87.666695
0,1,0,0,0,0,0,0,41.903484,-87.66652
0,1,0,0,0,0,0,0,41.903484,-87.66494
0,0,0,0,4,0,0,0,41.903484,-87.67036
1,0,0,0,0,0,0,0,41.903503,-87.66505
0,1,0,0,0,0,0,0,41.90351,-87.66251
0,1,0,0,0,0,0,0,41.90351,-87.66513
0,1,0,0,0,0,0,0,41.903515,-87.66498
0,0,0,0,0,0,0,2,41.903522,-87.69187
0,1,0,0,0,0,0,0,41.903545,-87.66259
0,1,0,0,0,0,0,0,41.903553,-87.6627
1,0,0,0,0,0,0,0,41.90356,-87.662605
0,0,0,0,0,0,0,3,41.90357,-87.684494
0,1,0,0,0,0,0,0,41.903572,-87.66255
0,1,0,0,0,0,0,0,41.903576,-87.66268
0,0,0,0,0,0,0,2,41.90366,-87.6723
0,0,0,0,0,0,0,2,41.903774,-87.6723
0,2,0,0,0,0,0,0,41.903816,-87.667336
0,0,0,0,0,0,0,1,41.903854,-87.692085
1,0,0,0,0,0,0,0,41.903862,-87.66743
0,2,0,0,0,0,0,0,41.903866,-87.69207
1,0,0,0,0,0,0,0,41.903893,-87.66735
0,0,0,5,0,0,0,0,41.90394,-87.667625
2,0,0,0,0,0,0,0,41.903973,-87.66759
0,1,0,0,0,0,0,0,41.903976,-87.682106
0,1,0,0,0,0,0,0,41.903976,-87.68221
0,2,0,0,0,0,0,0,41.903976,-87.692085
0,1,0,0,0,0,0,0,41.904,-87.68207
2,0,0,0,0,0,0,0,41.904,-87.68218
0,1,0,0,0,0,0,0,41.904007,-87.66735
0,1,0,0,0,0,0,0,41.90401,-87.679665
2,0,0,0,0,0,0,0,41.904015,-87.67973
0,1,0,0,0,0,0,0,41.904015,-87.67979
0,0,0,0,0,0,0,2,41.904034,-87.67209
0,0,0,0,5,0,0,0,41.904034,-87.66763
0,1,0,0,0,0,0,0,41.904037,-87.66737
0,1,0,0,0,0,0,0,41.90404,-87.679634
0,1,0,0,0,0,0,0,41.90404,-87.67231
2,0,0,0,0,0,0,0,41.904045,-87.682076
0,3,0,0,0,0,0,0,41.904045,-87.67738
0,3,0,0,0,0,0,0,41.90405,-87.6772
0,3,0,0,0,0,0,0,41.904064,-87.6774
0,3,0,0,0,0,0,0,41.90407,-87.67719
0,1,0,0,0,0,0,0,41.904076,-87.67479
0,1,0,0,0,0,0,0,41.904083,-87.682076
2,0,0,0,0,0,0,0,41.904083,-87.67229
1,0,0,0,0,0,0,0,41.904087,-87.67963
1,0,0,0,0,0,0,0,41.904087,-87.67983
3,0,0,0,0,0,0,0,41.904095,-87.67489
0,1,0,0,0,0,0,0,41.904095,-87.674934
2,0,0,0,0,0,0,0,41.9041,-87.66748
0,1,0,0,0,0,0,0,41.90411,-87.682106
1,0,0,0,0,0,0,0,41.90412,-87.67721
0,1,0,0,0,0,0,0,41.90412,-87.67495
1,0,0,0,0,0,0,0,41.904125,-87.68218
0,1,0,0,0,0,0,0,41.90413,-87.67983
1,0,0,0,0,0,0,0,41.904133,-87.6774
1,0,0,0,0,0,0,0,41.904133,-87.66756
0,0,0,0,0,0,0,4,41.904137,-87.671104
0,1,0,0,0,0,0,0,41.904137,-87.67963
0,1,0,0,0,0,0,0,41.90414,-87.6723
1,0,0,0,0,0,0,0,41.904152,-87.6677
0,0,0,0,0,0,0,3,41.904156,-87.68142
2,0,0,0,0,0,0,0,41.904156,-87.67973
3,0,0,0,0,0,0,0,41.90416,-87.67495
0,1,0,0,0,0,0,0,41.90416,-87.67967
0,1,0,0,0,0,0,0,41.904163,-87.67979
0,0,0,0,0,0,0,4,41.90417,-87.67131
0,3,0,0,0,0,0,0,41.90419,-87.6774
0,3,0,0,0,0,0,0,41.904194,-87.67719
0,1,0,0,0,0,0,0,41.904205,-87.674965
0,3,0,0,0,0,0,0,41.90421,-87.67721
1,0,0,0,0,0,0,0,41.904213,-87.67729
0,0,0,0,0,0,0,4,41.90423,-87.67104
0,1,0,0,0,0,0,0,41.904232,-87.6677
0,0,0,0,2,0,0,0,41.904247,-87.66767
0,2,0,0,0,0,0,0,41.904285,-87.667755
0,0,0,0,0,0,0,4,41.90441,-87.67104
0,4,0,0,0,0,0,0,41.904453,-87.67106
0,4,0,0,0,0,0,0,41.90447,-87.67114
0,3,0,0,0,0,0,0,41.9045,-87.671074
0,4,0,0,0,0,0,0,41.9045,-87.67112
0,1,0,0,0,0,0,0,41.904514,-87.68207
0,0,0,0,0,0,0,4,41.904568,-87.671036
0,0,0,0,3,0,0,0,41.90462,-87.67104
0,1,0,0,0,0,0,0,41.9047,-87.670204
0,0,4,0,0,0,0,0,41.904728,-87.671036
0,2,0,0,0,0,0,0,41.90473,-87.69195
0,2,0,0,0,0,0,0,41.90474,-87.69019
1,0,0,0,0,0,0,0,41.90474,-87.67015
0,1,0,0,0,0,0,0,41.904743,-87.69073
0,1,0,0,0,0,0,0,41.904743,-87.69082
2,0,0,0,0,0,0,0,41.904747,-87.68954
0,3,0,0,0,0,0,0,41.904747,-87.691895
0,2,0,0,0,0,0,0,41.90475,-87.6896
0,2,0,0,0,0,0,0,41.90475,-87.69013
0,0,1,0,0,0,0,0,41.904755,-87.6919
0,1,0,0,0,0,0,0,41.904755,-87.69203
0,2,0,0,0,0,0,0,41.904755,-87.68948
1,0,0,0,0,0,0,0,41.90476,-87.69077
0,1,0,0,0,0,0,0,41.90476,-87.68837
3,0,0,0,0,0,0,0,41.90476,-87.69202
0,1,0,0,0,0,0,0,41.904762,-87.690865
0,1,0,0,0,0,0,0,41.904766,-87.692085
0,1,0,0,0,0,0,0,41.904766,-87.69068
0,0,0,0,0,0,0,2,41.90477,-87.68851
0,1,0,0,0,0,0,0,41.90477,-87.670105
0,1,0,0,0,0,0,0,41.904774,-87.6872
0,0,0,0,0,0,0,3,41.904774,-87.69196
0,1,0,0,0,0,0,0,41.904774,-87.670135
0,1,0,0,0,0,0,0,41.904778,-87.68695
2,0,0,0,0,0,0,0,41.904778,-87.68707
0,1,0,0,0,0,0,0,41.90478,-87.68826
0,2,0,0,0,0,0,0,41.90478,-87.689644
0,1,0,0,0,0,0,0,41.904785,-87.68841
0,2,0,0,0,0,0,0,41.90479,-87.689445
0,2,0,0,0,0,0,0,41.904793,-87.67232
0,2,0,0,0,0,0,0,41.9048,-87.68691
0,1,0,0,0,0,0,0,41.9048,-87.68723
1,0,0,0,0,0,0,0,41.904808,-87.68824
1,0,0,0,0,0,0,0,41.904808,-87.690674
0,1,0,0,0,0,0,0,41.90481,-87.68458
0,1,0,0,0,0,0,0,41.90481,-87.67112
0,0,0,0,2,0,0,0,41.904816,-87.671074
1,0,0,0,0,0,0,0,41.904816,-87.68464
2,0,0,0,0,0,0,0,41.904816,-87.6921
1,0,0,0,0,0,0,0,41.904816,-87.69088
0,1,0,0,0,0,0,0,41.904816,-87.6847
2,0,0,0,0,0,0,0,41.904823,-87.691925
0,3,0,0,0,0,0,0,41.904827,-87.68595
2,0,0,0,0,0,0,0,41.90483,-87.68963
1,0,0,0,0,0,0,0,41.90483,-87.68945
0,0,0,0,0,0,0,5,41.90483,-87.68387
1,0,0,0,0,0,0,0,41.90484,-87.67231
0,0,0,0,0,0,0,4,41.904842,-87.68287
0,1,0,0,0,0,0,0,41.904842,-87.68454
1,0,0,0,0,0,0,0,41.904846,-87.68691
1,0,0,0,0,0,0,0,41.904846,-87.68842
1,0,0,0,0,0,0,0,41.904846,-87.68723
0,0,1,0,0,0,0,0,41.90485,-87.691925
1,0,0,0,0,0,0,0,41.904854,-87.671165
0,0,0,0,0,0,0,2,41.904854,-87.6921
0,2,0,0,0,0,0,0,41.904858,-87.69068
0,1,0,0,0,0,0,0,41.904858,-87.682144
0,2,0,0,0,0,0,0,41.90486,-87.690865
2,0,0,0,0,0,0,0,41.90486,-87.682205
0,1,0,0,0,0,0,0,41.90486,-87.69211
0,2,0,0,0,0,0,0,41.90486,-87.68964
0,1,0,0,0,0,0,0,41.90486,-87.68227
0,0,1,0,0,0,0,0,41.904865,-87.69194
0,2,0,0,0,0,0,0,41.904865,-87.69191
0,1,0,0,0,0,0,0,41.90487,-87.68332
1,0,0,0,0,0,0,0,41.904873,-87.68597
0,1,0,0,0,0,0,0,41.904873,-87.68944
1,0,0,0,0,0,0,0,41.904877,-87.69077
0,0,1,0,0,0,0,0,41.904877,-87.680405
0,2,0,0,0,0,0,0,41.90488,-87.69083
0,2,0,0,0,0,0,0,41.90488,-87.69072
0,1,0,0,0,0,0,0,41.90488,-87.68821
0,1,0,0,0,0,0,0,41.904884,-87.682304
0,1,0,0,0,0,0,0,41.904884,-87.692055
0,1,0,0,0,0,0,0,41.904884,-87.682106
0,1,0,0,0,0,0,0,41.904884,-87.672325
1,0,0,0,0,0,0,0,41.904884,-87.68454
1,0,0,0,0,0,0,0,41.904884,-87.679756
0,1,0,0,0,0,0,0,41.90489,-87.6797
0,2,0,0,0,0,0,0,41.90489,-87.687225
0,1,0,0,0,0,0,0,41.90489,-87.67982
0,2,0,0,0,0,0,0,41.904896,-87.69198
0,1,0,0,0,0,0,0,41.904896,-87.68691
0,1,0,0,0,0,0,0,41.904896,-87.688416
0,2,0,0,0,0,0,0,41.904896,-87.69013
0,2,0,0,0,0,0,0,41.904896,-87.690186
0,1,0,0,0,0,0,0,41.9049,-87.671165
0,2,0,0,0,0,0,0,41.9049,-87.68948
2,0,0,0,0,0,0,0,41.904903,-87.689545
0,2,0,0,0,0,0,0,41.904903,-87.689606
0,1,0,0,0,0,0,0,41.904903,-87.68825
0,0,0,0,0,0,0,3,41.904907,-87.669754
0,1,0,0,0,0,0,0,41.90491,-87.687195
0,0,0,0,0,0,0,1,41.90491,-87.689644
1,0,0,0,0,0,0,0,41.90491,-87.68831
0,1,0,0,0,0,0,0,41.904915,-87.68229
1,0,0,0,0,0,0,0,41.904915,-87.68332
0,0,0,0,3,0,0,0,41.904915,-87.683556
0,3,0,0,0,0,0,0,41.90492,-87.68594
2,0,0,0,0,0,0,0,41.90492,-87.68706
0,1,0,0,0,0,0,0,41.90492,-87.67965
0,1,0,0,0,0,0,0,41.90492,-87.68838
0,1,0,0,0,0,0,0,41.90492,-87.679855
2,0,0,0,0,0,0,0,41.904922,-87.69199
0,1,0,0,0,0,0,0,41.904922,-87.68694
1,0,0,0,0,0,0,0,41.904926,-87.68352
2,0,0,0,0,0,0,0,41.904934,-87.68213
0,1,0,0,0,0,0,0,41.904934,-87.67741
0,1,0,0,0,0,0,0,41.904938,-87.6858
0,1,0,0,0,0,0,0,41.904938,-87.68454
0,1,0,0,0,0,0,0,41.904945,-87.67725
0,3,0,0,0,0,0,0,41.904945,-87.68593
